,_id,name,category,description,latitude,longitude,founded_year,total_money_raised,raised_amount,currency,address,zip_code,city
13517,52cdef7e4bab8bd67529bbff,Gatekeeper System,hardware,Shopping Cart Managment,33.651497,-117.714978,1997.0,$2M,2000000.0,USD,8 Studebaker,92618,Irvine
13518,52cdef7e4bab8bd67529bbfe,Fixmo Carrier Services,mobile,Mobile Device Managment,47.3307422,-122.5833189,1997.0,$6.9M,6900036.0,USD,371 NE Gilman Blvd.,98027,Issaquah
13523,52cdef7e4bab8bd67529bc08,Security Innovation,security,Application Security and Risk Assessment,42.5872713,-71.1556329,,$9.1M,9100000.0,USD,187 Ballardvale Street,01887,Wilmington
13530,52cdef7e4bab8bd67529bc16,Green Vision Systems,cleantech,Pollutant Tracking Technology Provider,,,1996.0,$5.4M,5400000.0,USD,27 Habarzel St.,69710,Tel Aviv
13531,52cdef7e4bab8bd67529bc15,Upland Software,software,Enterprise Software,42.3656123,-71.0922022,1998.0,$23.3M,23326344.0,USD,25 First St,02139,Cambridge
13533,52cdef7e4bab8bd67529bc17,PlantSense,web,Online Gardening Website ,37.7697623,-122.4183929,2006.0,$8.66M,8660000.0,USD,205 13th Street Suite 2001,94103,San Francisco
13534,52cdef7e4bab8bd67529bc18,Syntensia,software,Network Security Software,59.6121259,17.8947672,2005.0,$3.5M,3500000.0,USD,P.O. Box 5216,102 45,Stockholm
13535,52cdef7e4bab8bd67529bc18,Syntensia,software,Network Security Software,,,2005.0,$3.5M,3500000.0,USD,"1061/1062, B â€“ Wing, Oberoi Garden Estates, Chandivli Farms Road, Chandivli",400 072,Mumbai
13536,52cdef7e4bab8bd67529bc1b,SQFive Intelligent Oilfield Solutions,software,Oilfield and Reservoir Maintenance,,,,$4.71M,4710000.0,USD,"Suite 1900, 520 5th Avenue SW, Calgary, Alberta, CANADA T2P 3R7",T2P 3R7,Alberta
13537,52cdef7e4bab8bd67529bc1a,My-Hammer,web,Handyman job portal,52.5092312,13.3883606,2005.0,$3.2M,3200000.0,USD,Mauerstr. 79,10117,Berlin
13541,52cdef7e4bab8bd67529bc21,Rhythmia Medical,medical,medical device company,,,2004.0,$14.7M,14700000.0,USD,111 South Bedford Street,01803,Burlington
13542,52cdef7e4bab8bd67529bc22,EBR Systems,biotech,Cardiac rhythm management,37.390233,-122.033741,2003.0,$61M,61000026.0,USD,686 W. Maude - Suite 102,94085,Sunnyvale
13546,52cdef7e4bab8bd67529bc2b,LDL Technology,mobile,Wireless Automotive Technologies,,,2004.0,$3.12M,3120000.0,USD,"Parc Technologique du Canal, 3, rue HermÃ¨s",31520,Ramonville Saint-Agne
13569,52cdef7e4bab8bd67529bc45,CardStar,software,Mobilizing loyalty,,,2008.0,$2.03M,2030882.0,USD,110 Chauncy St #1,02111-1720,Boston
13570,52cdef7e4bab8bd67529bc45,CardStar,software,Mobilizing loyalty,,,2008.0,$2.03M,2030882.0,USD,1616 Anderson Road,22102,McLean
13571,52cdef7e4bab8bd67529bc46,Viralheat,enterprise,Monitor social media in real time.,,,2009.0,$4.33M,4325000.0,USD,1510 Fashion Island Blvd. Ste. 260,94404,San Mateo
13573,52cdef7e4bab8bd67529bc4b,Uniteam Communication,web,Social network,48.8422783,2.3104829,,$1.75M,1750000.0,USD,201 rue de Vaugirard,,Paris
13574,52cdef7e4bab8bd67529bc4d,Factonomy,software,Software Development,,,2003.0,$2.07M,2072000.0,USD,Stuart House,EH21 7PQ,Musselburgh
13575,52cdef7e4bab8bd67529bc4d,Factonomy,software,Software Development,,,2003.0,$2.07M,2072000.0,USD,Op de Fetze 5-1,,Netherlands
13576,52cdef7e4bab8bd67529bc4d,Factonomy,software,Software Development,,,2003.0,$2.07M,2072000.0,USD,"Factonomy, Inc",NY 10005,Manhattan
13577,52cdef7e4bab8bd67529bc51,Ameibo,ecommerce,Movie Swapping,65.6010989,22.1830432,,$1.68M,1680000.0,USD,Styckjunkargatan 1,,
13578,52cdef7e4bab8bd67529bc4c,Lattice Engines,analytics,Business apps for sales and marketing,37.553743,-122.300246,2006.0,$21.7M,21700000.0,USD,1825 South Grant Avenue,94402,San Mateo
13579,52cdef7e4bab8bd67529bc50,Rue89,news,French news portal,48.8711089,2.3935987,2007.0,€1.84M,1840000.0,EUR,"24, rue de l'Est,","75020 Paris,",
13580,52cdef7e4bab8bd67529bc52,Selero,software,,39.7441981,-104.9884723,,$1.6M,1600000.0,USD,410 17th St,80202,Denver
13581,52cdef7e4bab8bd67529bc54,Pixways,software,Photo search,,,,€1M,1000000.0,EUR,Pixways 19,,Paris
13582,52cdef7e4bab8bd67529bc55,CR2,software,Banking software solutions,,,1997.0,$15.1M,15065000.0,USD,"CR2 House, Block 16, Joyce Way",,
13587,52cdef7e4bab8bd67529bc57,Concert Pharmaceuticals,biotech,Biotechnology company,42.4236783,-71.2459523,2006.0,$99.5M,99500000.0,USD,99 Hayden Avenue,02421,Lexington
13602,52cdef7e4bab8bd67529bc76,BCB Medical,software,Software for health care professionals,60.4500359,22.2930547,2003.0,€1M,1000000.0,EUR,TykistÃ¶katu 4 D,,TURKU
13604,52cdef7e4bab8bd67529bc72,Topsy Labs,analytics,Instant Social Insight,37.775196,-122.419204,2007.0,$35.2M,35200000.0,USD,140 Second St,94105,San Francisco
13605,52cdef7e4bab8bd67529bc78,CISSOID,semiconductor,High temperature semiconductor solutions,50.6568495,4.6243242,,$1.55M,1550000.0,USD,"Rue Emile Francqui, 3",B-1435,Mont Saint Guibert
13609,52cdef7e4bab8bd67529bc7d,Location,software,Nationwide relocation software,42.007496,-71.5022314,,$1.17M,1171464.0,USD,68 Cumberland Street,02895,Woonsocket
13610,52cdef7e4bab8bd67529bc7e,CMS Global Technologies,software,Vehicle Tracking solutions,,,,$1.03M,1030000.0,USD,"The Alpha Centre, Cheney Manor",,Swindon
13611,52cdef7e4bab8bd67529bc7f,Bubbles and Beyond,biotech,Technology company,51.3296737,12.3274318,,$2.4M,2401000.0,USD,Karl-Heine-Strasse 99,04229,Leipzig
13612,52cdef7e4bab8bd67529bc80,nanoTherics,biotech,Gene transfection technology,,,2007.0,£1.1M,1100000.0,,Guy Hilton Research Centr,ST4 7QB,"Stoke-on-Trent, Staffordshire"
13614,52cdef7e4bab8bd67529bc85,PolyServe,software,,,,1999.0,$10M,10000000.0,USD,20400 NW Amberwood Drive,97006,Beaverton
13616,52cdef7e4bab8bd67529bc81,Five Prime Therapeutics,biotech,Oncology therapy,37.7676285,-122.393799,2002.0,$117M,117000000.0,USD,1650 Owens Street,94158-2216,San Francisco
13622,52cdef7e4bab8bd67529bc8d,Oxatis,software,Web Programming Toolkit Provider,43.3295005,5.3601408,2001.0,$8.03M,8030000.0,USD,18 Rue de la Butineuse,13015,Marseille
13623,52cdef7e4bab8bd67529bc91,Beam Express,semiconductor, long-wavelength VCSELs,46.5177782,6.5625638,2006.0,$1.3M,1300000.0,USD,PSE BÃ¢timent C,CH-1015,Lausanne
13624,52cdef7e4bab8bd67529bc8a,Tolera Therapeutics,biotech,,42.2927344,-85.5796432,2007.0,$12.1M,12073710.0,USD,350 E. Michigan Avenue,49007,Kalamazoo
13625,52cdef7e4bab8bd67529bc95,Warwick Warp,software,Biometric Software,52.3867537,-1.558831,,$1.19M,1190000.0,USD,Sir William lyons Road,CV4 7EZ,Coventry
13627,52cdef7e4bab8bd67529bc99,Vaultive,security,information-security,40.707954,-74.011114,2009.0,$11M,11000000.0,USD,"100 Broadway, 14th Floor",10005,New York
13639,52cdef7e4bab8bd67529bc9f,Universal Robotics,software,Machine Intelligence OS Developer,36.1198745,-86.6913222,,$1.04M,1040000.0,USD,P.O. Box 171062,37217,Nashville
13640,52cdef7e4bab8bd67529bca0,baimos technologies,security,smartphone app digital access,48.2676378,11.6639395,2006.0,$1.02M,1020000.0,USD,Marcel-Breuer-Strasse 15,80807,Munich
13642,52cdef7e4bab8bd67529bca3,Kerlink,mobile,M2M communication equipment,,,,$1.01M,1010000.0,USD,"Immeuble Germanium, 80 Avenue des Buttes de CoÃ«smes",35700,Rennes
13643,52cdef7e4bab8bd67529bc9d,Digium,public_relations,VOIP Telephony Solutions,34.7165112,-86.6917016,1999.0,$13.8M,13800000.0,USD,445 Jan Davis Dr,35806,Huntsville
13644,52cdef7e4bab8bd67529bca5,Etix,ecommerce,tickets hardware/software,35.83565,-78.8139,1999.0,$1M,1000000.0,USD,909 Aviation Parkway,27560,Morrisville
13650,52cdef7e4bab8bd67529bcb0,The Resumator,software,SaaS Recruiting Software,40.438423,-80.001933,2009.0,$2.98M,2975000.0,USD,,,Pittsburgh
13656,52cdef7e4bab8bd67529bcbe,CarWale,ecommerce,,,,2005.0,$7M,7000000.0,,"Automotive Exchange Pvt Ltd, 11th floor, Vishwaroop IT Park,",400705,Navi Mumbai
13657,52cdef7e4bab8bd67529bcbc,CorrectNet,analytics,Perfect Reporting. Managed.,40.808322,-73.254767,1997.0,$3.37M,3370000.0,USD,200 Motor Parkway,11788,Hauppauge
13658,52cdef7e4bab8bd67529bcc5,Navarik,software,Financial Software Provider,,,,$1M,1000000.0,USD,"4th Floor, 56 East 2nd Ave.",V5T 1B1,Vancouver
13659,52cdef7e4bab8bd67529bcc7,Silver Lining Solutions,software,Skills Management Software,,,,$2.15M,2147000.0,USD,"Eastlands Court, St Peter's Road",CV21 3QP,Rugby
13663,52cdef7e4bab8bd67529bccb,Neli Technologies,hardware,Powerline Networking Service Provider,,,,$1.72M,1719000.0,USD,2 Rue De La Chataigneraie,35510,Rennes
13665,52cdef7e4bab8bd67529bcc0,Autoquake,ecommerce,UK's largest online used car retailer,51.543337,-0.172364,2005.0,$39.9M,39890000.0,USD,Winchester House,NW1 5RA,London
13666,52cdef7e4bab8bd67529bcd1,Noomeo,software,3D made easy,47.5974286,1.3168395,2007.0,$1.63M,1626000.0,USD,185 rue Galilée,31672,Labège
13667,52cdef7e4bab8bd67529bcd4,Pixelligent,nanotech,Developer of nanotechnology applications,38.992699,-76.93873,2002.0,$17.5M,17483837.0,USD,387 Technology Drive,20742,College Park
13668,52cdef7e4bab8bd67529bcd6,2 Minutes,games_video,Animation studio,48.8502056,2.3698033,2000.0,$1.66M,1660000.0,USD,9 rue biscornet,75012,Paris
13687,52cdef7e4bab8bd67529bcec,gloStream,medical,Electronic health and medical software,42.5424744,-83.2851103,2006.0,$12.3M,12346545.0,USD,6632 Telegraph Road,48301,Bloomfield Hills
13688,52cdef7e4bab8bd67529bced,Sofa Labs,social,Social Applications Developer,37.5646055,-122.3229235,2009.0,$1.2M,1200000.0,,300 South Ellsworth Avenue,94401,San Mateo
13690,52cdef7e4bab8bd67529bcf0,Life360,mobile,The new family circle,,,2008.0,$26.1M,26100000.0,USD,539 Bryant St.,94107,San Francisco
13694,52cdef7e4bab8bd67529bcf7,Ultracell,cleantech,Fuel Cells for Mobile Devices,37.6974864,-121.8138788,2002.0,$3.8M,3800000.0,USD,399 Lindbergh Avenue,94551,Livermore
13695,52cdef7e4bab8bd67529bcf7,Ultracell,cleantech,Fuel Cells for Mobile Devices,39.912944,-84.220287,2002.0,$3.8M,3800000.0,USD,3250 Old Springfield Road,45377,Vandalia
13696,52cdef7e4bab8bd67529bce0,Zipcar,transportation,,33.7862629,-84.3877936,2000.0,$60.7M,60704370.0,USD,1157 West Peachtree Street,30309,NW Atlanta
13699,52cdef7e4bab8bd67529bcf9,PlexPress,biotech,High Content Gene Expression Analysis,60.2268115,25.014409,2007.0,$2.5M,2500000.0,USD,Viikinkaari 6,,00790 Helsinki
13700,52cdef7e4bab8bd67529bcf9,PlexPress,biotech,High Content Gene Expression Analysis,37.349392,-122.087208,2007.0,$2.5M,2500000.0,USD,1660 Belvoir Dr.,94024,Los Altos
13711,52cdef7e4bab8bd67529bd0c,OutSmart Power Systems,hardware,"Building, equipment, network management",42.2968126,-71.3876282,2008.0,$9.91M,9906500.0,USD,11 Mercer Road,01760,Natick
13719,52cdef7e4bab8bd67529bd0b,X1 Technologies,software,"Enterprise, Email, Application Search",34.146436,-118.153136,2003.0,$10M,10000000.0,,130 W. Union St.,91103,Pasadena
13731,52cdef7e4bab8bd67529bd1a,Kickstarter,design,Creative project funding.,,,2009.0,$10M,10000000.0,USD,58 Kent St,11222,Brooklyn
13733,52cdef7e4bab8bd67529bd23,Fliptop,enterprise,Predictive Analytics Platform,37.775206,-122.419209,2010.0,$6.79M,6785000.0,USD,580 Howard Street,94105,San Francisco
13736,52cdef7e4bab8bd67529bd27,InteliCloud,network_hosting,Next Generation Network Equipment,33.658546,-117.86595,2007.0,$3.42M,3422812.0,USD,895 Dove Street,92660,Newport Beach
13740,52cdef7e4bab8bd67529bd2e,Gridline Communications,network_hosting,Broadband Communications,35.0728607,-106.6344861,,$200M,200000000.0,USD,"11625 Custer Road,",75035,Frisco
13742,52cdef7e4bab8bd67529bd2b,Hara,enterprise,Energy and sustainability management,37.48413,-122.169472,2008.0,$45M,45000000.0,USD,,,San Mateo
13743,52cdef7e4bab8bd67529bd28,Hopper,travel,Travel search engine,45.5124334,-73.5550157,2007.0,$22M,22000000.0,USD,5795 De Gaspe,H2S 2X3,Montreal
13744,52cdef7e4bab8bd67529bd28,Hopper,travel,Travel search engine,,,2007.0,$22M,22000000.0,USD,275 Third Street,02142,Cambridge
13749,52cdef7e4bab8bd67529bd37,Red Ambiental,cleantech,Mexican cleantech company,,,2012.0,$20M,20000000.0,USD,Adolfo LÃ³pez Mateos No. 102 Col. Puerto de Durazno,,
13750,52cdef7e4bab8bd67529bd38,Competitive Power Ventures,cleantech,Electric power generation development,38.9945752,-77.0307225,1999.0,$19.5M,19460000.0,USD,8403 Colesville Road,20910,Silver Spring
13751,52cdef7e4bab8bd67529bd3c,Soliant Energy,cleantech,Solution for commercial rooftops,34.144014,-118.001268,2005.0,$18M,18000000.0,USD,717 S Myrtle Ave,91016,Monrovia
13755,52cdef7e4bab8bd67529bd3f,Le Floch Depollution,cleantech,Pollution control equipment,,,,$15.5M,15530000.0,USD,"Rue Edouard Branly, ZI de Keriven",,Saint Martin des Champs
13757,52cdef7e4bab8bd67529bd39,Quirky,ecommerce,We Make Invention Accessible,,,2009.0,$175M,175325006.0,USD,606 West 28th Street,10012,New York
13758,52cdef7e4bab8bd67529bd45,Fulcrum Bioenergy,cleantech,Ethanol Production from Waste,37.692934,-121.904945,2007.0,$89M,89000000.0,USD,4900 Hopyard Road,94588,Pleasanton
13760,52cdef7e4bab8bd67529bd42,SunEdison,cleantech,Simplifying solar,39.0610803,-76.8863954,2003.0,$641M,640800000.0,USD,12500 Baltimore Avenue,20705,Beltsville
13761,52cdef7e4bab8bd67529bd43,ShopSavvy,mobile,,37.7770719,-122.3966273,2008.0,$11.5M,11500000.0,USD,38 Bluxome St.,94107,San Francsico
13778,52cdef7f4bab8bd67529bd57,Mamapedia,,,,,2004.0,$4.6M,4600000.0,USD,417 Montgomery St.,94104,San Francisco
13780,52cdef7f4bab8bd67529bd54,AVST,software,Unified Communications for Businesses,,,2003.0,$1M,1000000.0,USD,"27042 Towne Centre Drive, Suite 200",92610,Foothill Ranch
13781,52cdef7f4bab8bd67529bd54,AVST,software,Unified Communications for Businesses,,,2003.0,$1M,1000000.0,USD,"20000 North Creek Parkway, Suite 200",98011,Bothell
13782,52cdef7f4bab8bd67529bd54,AVST,software,Unified Communications for Businesses,,,2003.0,$1M,1000000.0,USD,"645 Fort Street, Suite 107",V8W 1G2,"Victoria, BC"
13783,52cdef7f4bab8bd67529bd54,AVST,software,Unified Communications for Businesses,,,2003.0,$1M,1000000.0,USD,Global House,KT18 5AD,Surrey
13792,52cdef7f4bab8bd67529bd68,BuildForge,software,process management software solutions,,,2001.0,$6M,6000000.0,USD,3925 West Braker Lane,78759,Austin
13793,52cdef7f4bab8bd67529bd66,Lingotek,enterprise,The Translation Network,,,2006.0,$6.44M,6444807.0,USD,3400 N Ashton Blvd,84043,Lehi
13794,52cdef7f4bab8bd67529bd66,Lingotek,enterprise,The Translation Network,,,2006.0,$6.44M,6444807.0,USD,12020 Sunrise Valley Dr,20191,Reston
13799,52cdef7f4bab8bd67529bd69,Electric Cloud,software,Software Production Management Solutions,37.3903639,-122.0325963,2002.0,$25.6M,25598000.0,USD,676 W. Maude Ave.,94085,Sunnyvale
13800,52cdef7f4bab8bd67529bd69,Electric Cloud,software,Software Production Management Solutions,,,2002.0,$25.6M,25598000.0,USD,7200 The Quorum,OX4 2JZ,Oxford
13801,52cdef7f4bab8bd67529bd6e,OpinionLab,analytics,Voice of Customer Feedback,,,1999.0,$15M,15000000.0,USD,600 Central Avenue,60035,Highland Park
13804,52cdef7f4bab8bd67529bd6f,Rive Technology,cleantech,Petroleum Efficiency Catalysts,,,2006.0,$67.4M,67370000.0,USD,"One Canal Park, 4th Floor",02141,Cambridge
13805,52cdef7f4bab8bd67529bd72,Qingdao Land of State Power Environment Engineering,cleantech,Environmental Engineering,,,2001.0,$10M,10000000.0,USD,Ruichang Road,,Qingdao
13806,52cdef7f4bab8bd67529bd71,Emergent Ventures India,consulting,Integrated Climate and Clean Energy Firm,28.436131,77.014704,1999.0,$10M,10040000.0,USD,"5th Floor, Universal Trade Tower Gurgaon",122001,"Gurgaon, Haryana"
13807,52cdef7f4bab8bd67529bd70,Sunrun,cleantech,Home Solar Power Service,37.7871306,-122.4041075,2007.0,$337M,336600000.0,USD,"45 Fremont Street, 32nd Floor",94105,San Francisco
13808,52cdef7f4bab8bd67529bd74,TechnoSpin,cleantech,Everywhere The Wind Blows,,,2004.0,$8M,8000000.0,USD,601 W 26th St Rm 1260,10001,New York
13809,52cdef7f4bab8bd67529bd77,Rapid Action Packaging,cleantech,Biodegradable packaging,51.4698433,-0.2611303,1997.0,$7.92M,7920000.0,USD,107 Mortlake High Street,,London
13810,52cdef7f4bab8bd67529bd75,MedServe,cleantech,Healthcare Waste management,29.709928,-95.45866,,$8M,8000000.0,USD,"6565 West Loop South, Suite 400",77401,Bellaire
13813,52cdef7f4bab8bd67529bd76,RingRevenue,advertising,Call Performance Marketing,,,2007.0,$10.8M,10750000.0,USD,8 East Figueroa St. #240,93101,Santa Barbara
13818,52cdef7f4bab8bd67529bd7c,Kythera Biopharmaceuticals,biotech,Science & innovation in aesthetic medici,34.143507,-118.763605,2005.0,$98.4M,98400000.0,USD,27200 West Agoura Road,91301,Calabasas
13820,52cdef7f4bab8bd67529bd88,ClickFuel,advertising,Internet Marketing Solutions Provider,42.3406534,-71.0680027,2009.0,$9M,9000000.0,USD,7 New England Executive Park,01803,Burlington
13822,52cdef7f4bab8bd67529bd84,Kwaga,messaging,Keep CRM & Address Book up-to-date,48.8318497,2.3389864,2008.0,€2.15M,2150000.0,EUR,15 rue Jean-Baptiste Berlier,75013,Paris
13831,52cdef7f4bab8bd67529bd98,Intrexon Corporation,biotech,Life sciences company,,,1998.0,$513M,512605780.0,USD,1872 Pratt Dr,24060-6140,Blacksburg
13832,52cdef7f4bab8bd67529bd9c,Tang Wind Energy,cleantech,Clean energy projects,32.749238,-96.840091,1996.0,$6.8M,6800000.0,USD,,75206,Dallas
13834,52cdef7f4bab8bd67529bd9d,ECO2 Plastics,cleantech,Plastic recycling,37.7278201,-120.9220468,,$6.5M,6500000.0,USD,"5300 Claus Road, P.O. Box 760",95367,
13835,52cdef7f4bab8bd67529bd97,Quark Pharmaceuticals,biotech,,37.5511524,-122.060501,1994.0,$37M,37000000.0,USD,6501 Dumbarton Circle.,94555,Fremont
13836,52cdef7f4bab8bd67529bd99,Blip,games_video,Video sharing service,,,2005.0,$27.3M,27300000.0,USD,636 Broadway,10012,New York
13837,52cdef7f4bab8bd67529bd99,Blip,games_video,Video sharing service,34.0272246,-118.4682333,2005.0,$27.3M,27300000.0,USD,2501 Michigan Ave,90404,Santa Monica
13838,52cdef7f4bab8bd67529bda1,Enerpulse,cleantech,Eco-friendly Ignition systems,35.055164,-106.617561,,$5M,5000000.0,USD,2451 Alamo SE,87106,Albuquerque
13839,52cdef7f4bab8bd67529bda2,ReliOn,cleantech,Fuel cells for power application,47.6858186,-117.1920026,1995.0,$29M,29000000.0,USD,15913 E. Euclid Ave.,99216,Spokane
13840,52cdef7f4bab8bd67529bda0,Zero Motorcycles,automotive,Electric motorcycle technology,33.526748,-117.177144,2006.0,$57.7M,57659978.0,USD,170 Technology Circle,95066,Scotts Valley
13841,52cdef7f4bab8bd67529bda4,Esperion Therapeutics,biotech,Treatment of cardiometabolic disease,42.3853985,-83.5069834,2008.0,$55.8M,55750000.0,USD,46701 Commerce Center Drive,48170,Plymouth
13842,52cdef7f4bab8bd67529bda3,Stromedix,biotech,Chronic pain detection,42.369496,-71.07676,,$28M,28000000.0,USD,One Canal Park,02141,Cambridge
13849,52cdef7f4bab8bd67529bda5,LP Amina,cleantech,Emissions and Efficiency Improvement,,,2007.0,$20M,20000000.0,USD,"A-2507 Eagle Run Plza, No. 26 Xiaoyunilu",100016,Beijing
13865,52cdef7f4bab8bd67529bdce,American Biomass,cleantech,Biomass production,42.994063,-71.520878,,$4.03M,4030000.0,USD,84 Daniel Plummer Road,03045,Goffstown
13866,52cdef7f4bab8bd67529bdcd,Gravity,advertising,Conversation Engine,34.007967,-118.489681,2009.0,$20.6M,20600000.0,USD,"Project Rover, Inc.",,Santa Monica
13867,52cdef7f4bab8bd67529bdcf,H2scan,cleantech,"Hydrogen is the future, we can sense it",34.4421433,-118.5987647,,$13.7M,13662531.0,USD,28486 Westinghouse Place,91355,Valencia
13871,52cdef7f4bab8bd67529bdd1,Arisdyne Systems,cleantech,Continuous Fuel Technologies,41.424425,-81.822531,2006.0,$7.1M,7100000.0,USD,17909 Cleveland Parkway Dr.,44135,Cleveland
13881,52cdef7f4bab8bd67529bdd7,Brand Affinity Technologies,advertising,Celebrity marketing platform,33.671428,-117.791423,2007.0,$27.5M,27500000.0,USD,,,Irvine
13882,52cdef7f4bab8bd67529bdd7,Brand Affinity Technologies,advertising,Celebrity marketing platform,,,2007.0,$27.5M,27500000.0,USD,245 Park Ave.,10167,New York
13883,52cdef7f4bab8bd67529bdd0,WiTricity,cleantech, wireless electricity,42.36867,-71.150248,2007.0,$29M,29000000.0,USD,149 Grove St.,02472,Watertown
13885,52cdef7f4bab8bd67529bdde,Aldagen,biotech,Proprietary regenerative cell therapies,35.9134904,-78.8979393,,$29.1M,29065381.0,USD,2810 Meridian Parkway,27713,Durham
13887,52cdef7f4bab8bd67529bde0,EnzymeRx,biotech,Paradigm for Refractory Gout,40.9234048,-74.0838388,,$14M,14000000.0,USD,17 Arcadian Avenue,07652,Paramus
13888,52cdef7f4bab8bd67529bde1,GenVault,biotech,Biosamples,33.123303,-117.271875,,$31M,31000000.0,USD,6190 Corte Del Cedro,92011-1515,Carlsbad
13889,52cdef7f4bab8bd67529bde4,Stemline Therapeutics,biotech, Targeting cancer at its root,40.7775647,-73.9459335,2003.0,$15.1M,15090000.0,USD,1675 York Avenue,10128,New York
13890,52cdef7f4bab8bd67529bddc,CAPNIA,biotech,Medical gas delivery system,37.4503251,-122.1164954,1999.0,$22.2M,22219087.0,USD,2445 Faber Place,94303,Palo Alto
13893,52cdef7f4bab8bd67529bdec,WorldWide Biggies,games_video,digital entertainment studio,,,2005.0,$9M,9000000.0,USD,545 West 45th Street,10036,New York
